Frequency(Hz),Magnitude,Power(dB)
1.574340000000000146e+04,3.872426596692150490e-05,-8.824031368406538434e+01
1.574360000000000036e+04,2.072988302955697720e-05,-9.366802106875739753e+01
1.574380000000000109e+04,1.856129671161198987e-05,-9.462778694022767922e+01
1.574400000000000000e+04,3.875166548239393835e-05,-8.823417013577511625e+01
1.574420000000000073e+04,3.523489730446358953e-05,-8.906051514781935907e+01
1.574440000000000146e+04,4.215303925275529498e-06,-1.075032160880996344e+02
1.574460000000000036e+04,3.646459767377454149e-05,-8.876254765581686001e+01
1.574480000000000109e+04,4.503545847580954118e-05,-8.692888894597703597e+01
1.574500000000000000e+04,3.304237015922735938e-05,-8.961854987084542756e+01
1.574520000000000073e+04,3.076750038348537104e-05,-9.023812747566771009e+01
1.574540000000000146e+04,3.772451964238164861e-05,-8.846750260589041659e+01
1.574560000000000036e+04,4.053079844889198439e-05,-8.784427538281660475e+01
1.574580000000000109e+04,4.070056346190508426e-05,-8.780797022557135278e+01
1.574600000000000000e+04,2.915476852272501097e-05,-9.070577825480130230e+01
1.574620000000000073e+04,1.832181965404839269e-05,-9.474058051348976051e+01
1.574640000000000146e+04,4.963278769586870444e-05,-8.608460912676167709e+01
1.574660000000000036e+04,5.876692089367935941e-05,-8.461732649274941309e+01
1.574680000000000109e+04,4.417220378717917861e-05,-8.709699899424443004e+01
1.574700000000000000e+04,3.046703514031629041e-05,-9.032336762132050012e+01
1.574720000000000073e+04,2.369820289341313245e-05,-9.250565508014915395e+01
1.574740000000000146e+04,6.399495820807984188e-05,-8.387707123151776045e+01
1.574760000000000036e+04,3.208494277496813960e-05,-8.987394754763954552e+01
1.574780000000000109e+04,3.362015945215848100e-05,-8.946797878746934884e+01
1.574800000000000000e+04,2.678550288148333415e-05,-9.144197148449343615e+01
1.574820000000000073e+04,5.242218065357475521e-05,-8.560968177625200326e+01
1.574840000000000146e+04,1.870676109992294383e-05,-9.455998156838070656e+01
1.574860000000000036e+04,2.536019163404134265e-05,-9.191691513069045527e+01
1.574880000000000109e+04,3.532408173106457293e-05,-8.903855779202223175e+01
1.574900000000000000e+04,7.761702401674338636e-05,-8.220084906825051974e+01
1.574920000000000073e+04,1.092263822869745516e-04,-7.923344105739684551e+01
1.574940000000000146e+04,4.363312727472449219e-05,-8.720365327600971739e+01
1.574960000000000036e+04,4.345038600448385526e-05,-8.724010722992881028e+01
1.574980000000000109e+04,1.937300650042331332e-05,-9.425601468131388572e+01
1.575000000000000000e+04,1.137557779146013412e-05,-9.888045435087377655e+01
1.575020000000000073e+04,4.988321785218370402e-05,-8.604089336651043141e+01
1.575040000000000146e+04,4.448236772194758302e-05,-8.703622255428585675e+01
1.575060000000000036e+04,2.443889600972740071e-05,-9.223833279051396516e+01
1.575080000000000109e+04,5.438623971155032329e-05,-8.529020337841893706e+01
1.575100000000000000e+04,5.590471577323832689e-05,-8.505101558693732500e+01
1.575120000000000073e+04,3.819371729994890823e-05,-8.836013867361540974e+01
1.575140000000000146e+04,4.454688493860379020e-05,-8.702363369734064236e+01
1.575160000000000036e+04,3.278324353338929725e-05,-8.968693510679869974e+01
1.575180000000000109e+04,2.806226726513569211e-05,-9.103751391717173647e+01
1.575200000000000000e+04,7.441290349637011815e-06,-1.025669182655265956e+02
1.575220000000000073e+04,3.115301101099572244e-05,-9.012997154674481237e+01
1.575240000000000146e+04,6.258281021735417752e-05,-8.407088490498827582e+01
1.575260000000000036e+04,2.758913585696570850e-05,-9.118520656141953395e+01
1.575280000000000109e+04,4.056548432367167829e-05,-8.783684527762812877e+01
1.575300000000000000e+04,4.512989096327898558e-05,-8.691069506883860640e+01
1.575320000000000073e+04,3.522770530962708851e-05,-8.906228824997614879e+01
1.575340000000000146e+04,4.927165409858075599e-05,-8.614803952707171675e+01
1.575360000000000036e+04,3.989777254998755877e-05,-8.798100522633211540e+01
1.575380000000000109e+04,6.861676589322919008e-05,-8.327138244852341131e+01
1.575400000000000000e+04,3.371926673884868071e-05,-8.944241180336945263e+01
1.575420000000000073e+04,3.581500862102779620e-05,-8.891867454726678943e+01
1.575440000000000146e+04,2.653339312378617075e-05,-9.152411143117029724e+01
1.575460000000000036e+04,4.550606654256045074e-05,-8.683859496182749638e+01
1.575480000000000109e+04,3.260245954758963561e-05,-8.973496606381986851e+01
1.575500000000000000e+04,1.929449431960256984e-05,-9.429128696596177406e+01
1.575520000000000073e+04,4.125250355674107500e-05,-8.769097273639302159e+01
1.575540000000000146e+04,2.081883137480810091e-05,-9.363083132737884284e+01
1.575560000000000036e+04,2.488230695027321957e-05,-9.208215222668103195e+01
1.575580000000000109e+04,5.175951562296355994e-05,-8.572017914966414764e+01
1.575600000000000000e+04,5.157715188839545400e-05,-8.575083602856821585e+01
1.575620000000000073e+04,4.022486819720643526e-05,-8.791008581184189552e+01
1.575640000000000146e+04,5.118480642247877154e-05,-8.581716172728938830e+01
1.575660000000000036e+04,4.828583553812470716e-05,-8.632358699476958463e+01
1.575680000000000109e+04,2.994873670783202896e-05,-9.047240084190818266e+01
1.575700000000000000e+04,1.736164534038364544e-05,-9.520813236476114128e+01
1.575720000000000073e+04,2.248610910830288221e-05,-9.296167509948283225e+01
1.575740000000000146e+04,3.748185426091026301e-05,-8.852355547275912784e+01
1.575760000000000036e+04,4.211064131159346187e-06,-1.075119566303090579e+02
1.575780000000000109e+04,5.638077790307447434e-05,-8.497736332079860233e+01
1.575800000000000000e+04,4.850646928266448533e-05,-8.628398881145564303e+01
1.575820000000000073e+04,2.649966356421643059e-05,-9.153516001802927349e+01
1.575840000000000146e+04,1.324261738852405974e-06,-1.175598674923362239e+02
1.575860000000000036e+04,2.558744853865979092e-05,-9.183942640975271843e+01
1.575880000000000109e+04,6.292917409407942366e-05,-8.402294555852049029e+01
1.575900000000000000e+04,4.743993052999098334e-05,-8.647710080307724922e+01
1.575920000000000073e+04,6.178595253417475152e-05,-8.418219101313485453e+01
1.575940000000000146e+04,4.992961926270981897e-05,-8.603281751646990472e+01
1.575960000000000036e+04,3.393469951853918037e-05,-8.938709424416921934e+01
1.575980000000000109e+04,8.161042038309045251e-05,-8.176507705780990420e+01
1.576000000000000000e+04,4.007011260715841460e-05,-8.794356706506162880e+01
1.576020000000000073e+04,4.100676143025950145e-05,-8.774286938658919155e+01
1.576040000000000146e+04,6.062318601590787600e-05,-8.434721053789039047e+01
1.576060000000000036e+04,6.241741138009759848e-05,-8.409387101762288808e+01
1.576080000000000109e+04,2.921302038315871916e-05,-9.068844103251868205e+01
1.576100000000000000e+04,3.713539308016197612e-05,-8.860421610410902815e+01
1.576120000000000073e+04,3.727333776583251554e-05,-8.857201099983146264e+01
1.576140000000000146e+04,2.330536252867454496e-05,-9.265084546959657530e+01
1.576160000000000036e+04,3.684088528610582249e-05,-8.867337526841973272e+01
1.576180000000000109e+04,3.932397592319658103e-05,-8.810682948149178628e+01
1.576200000000000000e+04,4.970581951674941012e-05,-8.607183775435805728e+01
1.576220000000000073e+04,5.675551282796179221e-05,-8.491982365197472404e+01
1.576240000000000146e+04,4.466156835607404196e-05,-8.700130115404058984e+01
1.576260000000000036e+04,4.572080788350654871e-05,-8.679770308745884222e+01
1.576280000000000109e+04,5.210945115488993453e-05,-8.566165335216815890e+01
1.576300000000000000e+04,2.216843185759685843e-05,-9.308526135399986856e+01
1.576320000000000073e+04,2.310093800840168081e-05,-9.272737010675206193e+01
1.576340000000000146e+04,7.885361103134346840e-05,-8.206355725976195004e+01
1.576360000000000036e+04,8.065415724986214278e-05,-8.186745407788073692e+01
1.576380000000000109e+04,7.996066453962979970e-05,-8.194246124111467111e+01
1.576400000000000000e+04,6.143515552833025614e-05,-8.423164662041203599e+01
1.576420000000000073e+04,2.360292617757816201e-05,-9.254064623892941199e+01
1.576440000000000146e+04,5.347558935999732722e-05,-8.543687216381005101e+01
1.576460000000000036e+04,6.075699647912700919e-05,-8.432805977624536808e+01
1.576480000000000109e+04,4.055005330395148612e-05,-8.784014999111109034e+01
1.576500000000000000e+04,1.119645049682586080e-05,-9.901831513756451386e+01
1.576520000000000073e+04,1.789977455695002088e-05,-9.494300025125721731e+01
1.576540000000000146e+04,6.154140337568721824e-06,-1.042165109507157297e+02
1.576560000000000036e+04,1.756685966449187596e-05,-9.510606791772008251e+01
1.576580000000000109e+04,1.848894411222321441e-05,-9.466171082767422718e+01
1.576600000000000000e+04,2.817529510617224338e-05,-9.100259970174910507e+01
1.576620000000000073e+04,3.356659504106893229e-05,-8.948182834101237404e+01
1.576640000000000146e+04,3.363601814004848551e-05,-8.946388261636107586e+01
1.576660000000000036e+04,2.682993105057576488e-05,-9.142757649431678146e+01
1.576680000000000109e+04,2.017588146275290907e-05,-9.390330659582016892e+01
1.576700000000000000e+04,1.272722650299941638e-05,-9.790525628974656058e+01
1.576720000000000073e+04,1.208817278023973456e-05,-9.835271496805924585e+01
1.576740000000000146e+04,5.240139896118867257e-05,-8.561312579419499968e+01
1.576760000000000036e+04,3.934310971287919559e-05,-8.810260424383487532e+01
1.576780000000000109e+04,5.892758914183464174e-05,-8.459361178988301333e+01
1.576800000000000000e+04,2.171387231637971694e-05,-9.326521440398757079e+01
1.576820000000000073e+04,6.054268217184524101e-05,-8.435875250864702934e+01
1.576840000000000146e+04,5.783024169872054058e-05,-8.475688483197396295e+01
1.576860000000000036e+04,2.789666061642844487e-05,-9.108892448512915507e+01
1.576880000000000109e+04,4.138026297670983943e-05,-8.766411408293166119e+01
1.576900000000000000e+04,6.960888000395408081e-05,-8.314669460014691538e+01
1.576920000000000073e+04,6.277831767078862824e-05,-8.404379269769734151e+01
1.576940000000000146e+04,8.599266926670493482e-05,-8.131076130061509843e+01
1.576960000000000036e+04,4.875511578530342002e-05,-8.623957834162354175e+01
1.576980000000000109e+04,3.686300388039054549e-05,-8.866816199797987963e+01
1.577000000000000000e+04,2.671812984426734085e-05,-9.146384636878968877e+01
1.577020000000000073e+04,1.732432881659074853e-05,-9.522682150187522154e+01
1.577040000000000146e+04,2.406315551185859869e-05,-9.237291234857528366e+01
1.577060000000000036e+04,1.598242077479585589e-05,-9.592709444756650328e+01
1.577080000000000109e+04,2.371353476564179755e-05,-9.250003746731407261e+01
1.577100000000000000e+04,1.046845399385618270e-05,-9.960226605287759583e+01
1.577120000000000073e+04,1.992228209213308293e-05,-9.401317469614029676e+01
1.577140000000000146e+04,2.843243026494753295e-05,-9.092368979795529071e+01
1.577160000000000036e+04,5.554488046498943208e-05,-8.510710363269950562e+01
1.577180000000000109e+04,4.702340020460062656e-05,-8.655370094404847237e+01
1.577200000000000000e+04,1.301070685169489500e-05,-9.771391540562702005e+01
1.577220000000000073e+04,2.766909523771575333e-05,-9.116006944378155197e+01
1.577240000000000146e+04,3.464570428453855714e-05,-8.920698704580752292e+01
1.577260000000000036e+04,1.748675281745839503e-06,-1.151453198786702927e+02
1.577280000000000109e+04,3.642078655115901640e-05,-8.877298973776862567e+01
1.577300000000000000e+04,3.081866723561004081e-05,-9.022369474485016383e+01
1.577320000000000073e+04,7.071662428975239075e-06,-1.030094467515233987e+02
1.577340000000000146e+04,2.120889971147237485e-05,-9.346959627609220433e+01
1.577360000000000036e+04,4.004555791668611717e-05,-8.794889133693992278e+01
1.577380000000000109e+04,3.719815371700051882e-05,-8.858954895444372823e+01
1.577400000000000000e+04,4.228960466118463521e-06,-1.074751221073535135e+02
1.577420000000000073e+04,2.483475115444625365e-05,-9.209876877135491213e+01
1.577440000000000146e+04,3.139885604565890596e-05,-9.006169582270555907e+01
1.577460000000000036e+04,2.472771119172499673e-05,-9.213628647942643113e+01
1.577480000000000109e+04,1.472087902086327446e-05,-9.664126612439997643e+01
1.577500000000000000e+04,7.190971608177892103e-05,-8.286423644013896705e+01
1.577520000000000073e+04,5.090753854750291758e-05,-8.586434096224864732e+01
1.577540000000000146e+04,5.106910124613888883e-05,-8.583681869450741431e+01
1.577560000000000036e+04,5.521964351707772038e-05,-8.515811229778753955e+01
1.577580000000000109e+04,4.365458411936667813e-05,-8.719938299882423394e+01
1.577600000000000000e+04,4.155117366847441314e-05,-8.762831318550963999e+01
1.577620000000000073e+04,3.577668990739110808e-05,-8.892797258674738714e+01
1.577640000000000146e+04,3.095556593801616099e-05,-9.018519697461749729e+01
1.577660000000000036e+04,1.028983933297030666e-04,-7.975181968519575548e+01
1.577680000000000109e+04,8.653225844830268038e-05,-8.125642918766041589e+01
1.577700000000000000e+04,6.909035363702313874e-05,-8.321163911595328955e+01
1.577720000000000073e+04,2.304705975742180757e-05,-9.274765175488522573e+01
1.577740000000000146e+04,6.993243320022428411e-06,-1.031063030135412220e+02
1.577760000000000036e+04,2.471181416494047382e-05,-9.214187226389371688e+01
1.577780000000000109e+04,2.976851692266084819e-05,-9.052482685211749924e+01
1.577800000000000000e+04,2.666647786724196073e-05,-9.148065427842765018e+01
1.577820000000000073e+04,4.772423725192261042e-06,-1.064250380792434072e+02
1.577840000000000146e+04,5.883317990730776466e-05,-8.460753878749896728e+01
1.577860000000000036e+04,6.781516199351891405e-05,-8.337345112157740346e+01
1.577880000000000109e+04,4.468909827011665199e-05,-8.699594873135650630e+01
1.577900000000000000e+04,1.365210072872359591e-05,-9.729594669802891360e+01
1.577920000000000073e+04,6.535494714680530443e-06,-1.036942977422276044e+02
1.577940000000000146e+04,3.025069385607407436e-05,-9.038526447789068641e+01
1.577960000000000036e+04,4.947965392466375205e-05,-8.611144937787790354e+01
1.577980000000000109e+04,5.566419887234421885e-05,-8.508846513558975744e+01
1.578000000000000000e+04,8.146574729659803620e-05,-8.178048842379035932e+01
1.578020000000000073e+04,7.577964727653980169e-05,-8.240893694838526073e+01
1.578040000000000146e+04,4.809653629821726263e-05,-8.635770591044627054e+01
1.578060000000000036e+04,2.048429187199465084e-05,-9.377153849172940170e+01
1.578080000000000109e+04,6.705888426590681580e-05,-8.347086058123750263e+01
1.578100000000000000e+04,6.954909670608535395e-05,-8.315415763497117041e+01
1.578120000000000073e+04,5.193710989649605195e-05,-8.569042769371172596e+01
1.578140000000000146e+04,5.633145789756348039e-05,-8.498496475624121160e+01
1.578160000000000036e+04,5.053796489617329719e-05,-8.592762782489636209e+01
1.578180000000000109e+04,2.934506789711731868e-05,-9.064926802692161800e+01
1.578200000000000000e+04,3.872111224453598306e-05,-8.824102109397148297e+01
1.578220000000000073e+04,7.405096158754027674e-05,-8.260937422204355585e+01
1.578240000000000146e+04,6.996373705386177162e-05,-8.310252760718846332e+01
1.578260000000000036e+04,2.479982761948787621e-05,-9.211099173388122097e+01
1.578280000000000109e+04,5.302081282213874224e-05,-8.551105599218479369e+01
1.578300000000000000e+04,3.677424620447581705e-05,-8.868910079338863284e+01
1.578320000000000073e+04,1.768414161223621502e-05,-9.504827120291416520e+01
1.578340000000000146e+04,1.586500901708228558e-05,-9.599113878598350880e+01
1.578360000000000036e+04,2.897054410151951459e-05,-9.076083698123640886e+01
1.578380000000000109e+04,4.711278666133616154e-05,-8.653720570437478443e+01
1.578400000000000000e+04,2.612192922075480487e-05,-9.165986178136533624e+01
1.578420000000000073e+04,7.658635667071701054e-05,-8.231696045935920836e+01
1.578440000000000146e+04,8.691752557015935510e-05,-8.121784292633597602e+01
1.578460000000000036e+04,8.055026883467415993e-05,-8.187864933270482481e+01
1.578480000000000109e+04,3.996659009758275305e-05,-8.796603634021549567e+01
1.578500000000000000e+04,1.673845186897825806e-05,-9.552564235160576800e+01
1.578520000000000073e+04,3.132697707377129489e-05,-9.008160248854562724e+01
1.578540000000000146e+04,3.941686852495317303e-05,-8.808633558870644720e+01
1.578560000000000036e+04,4.807093637882725178e-05,-8.636233029353942925e+01
1.578580000000000109e+04,5.171803567020506602e-05,-8.572714277820550421e+01
1.578600000000000000e+04,4.097541929345093864e-05,-8.774951067590527032e+01
1.578620000000000073e+04,1.651623152156087709e-05,-9.564172816799379007e+01
1.578640000000000146e+04,3.058065780322978951e-05,-9.029103513603885744e+01
